age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37,4,247770,0,2,14,0,4,1,0,0,34,39,0
31,7,178435,15,4,10,4,2,1,0,0,40,39,0
51,4,166929,11,0,4,1,4,1,0,0,50,39,0
44,4,161828,9,2,1,0,4,1,0,0,40,22,1
38,4,309369,15,2,7,0,4,1,0,0,40,39,1
54,4,157988,15,2,7,0,4,1,0,0,40,39,0
40,4,206629,13,3,7,4,4,0,0,0,35,26,0
62,4,134010,15,2,12,0,4,1,0,0,40,39,0
22,0,113505,7,4,0,3,4,0,0,0,40,39,0
27,4,211082,15,4,3,3,4,1,0,0,19,2,0
35,4,113700,15,4,8,3,4,0,0,0,40,39,0
30,4,162593,11,4,6,4,4,1,0,0,50,39,0
23,4,189818,11,2,12,0,4,1,0,2485,40,39,0
24,7,258326,5,2,8,0,2,1,0,0,42,39,0
23,0,282930,7,3,0,3,4,1,0,0,5,39,0
62,4,256295,9,2,4,0,4,1,0,0,40,39,1
59,7,316625,5,2,8,0,4,1,0,0,40,39,0
43,7,451081,11,2,13,0,4,1,0,0,40,39,0
29,6,28013,11,2,12,0,4,1,0,0,40,39,0
40,4,46929,11,2,7,0,4,1,0,0,35,39,0
39,7,113922,15,4,8,4,4,0,0,0,20,39,0
49,4,112462,11,2,4,0,4,1,7615,0,40,39,1
69,4,142973,11,6,8,4,2,0,0,0,17,39,0
44,6,317923,15,2,4,0,4,1,0,0,55,39,1
34,4,194379,15,2,3,0,4,1,0,0,40,39,0
40,4,138493,11,4,3,1,4,1,0,0,40,39,1
20,4,143732,15,4,8,3,4,0,0,0,27,39,0
56,6,135655,10,2,10,0,1,1,0,0,83,30,0
36,4,140021,3,5,6,4,4,1,0,0,40,26,0
50,4,180634,15,2,1,5,4,1,0,0,41,39,1
59,4,22248,11,2,7,0,4,1,0,0,45,39,0
18,4,129324,1,4,6,3,4,0,0,0,44,39,0
31,4,132327,9,4,10,3,2,0,0,0,40,39,0
36,2,381673,11,5,3,0,4,1,0,0,40,39,0
53,5,136020,11,5,3,2,4,0,0,0,40,39,0
48,4,75964,11,2,14,0,4,1,0,0,45,39,1
29,7,261634,9,4,13,3,4,0,0,0,40,39,0
34,4,130511,9,4,10,3,4,1,0,0,40,39,0
38,5,472450,15,2,4,0,4,1,3519,0,37,39,1
28,4,156393,15,2,12,0,4,1,0,1890,40,39,0
18,4,225412,15,4,6,3,4,1,0,0,40,39,0
58,4,200211,11,3,8,1,4,1,0,0,50,39,0
34,4,241468,15,5,13,4,2,0,0,0,40,30,0
41,4,190077,11,2,7,0,4,1,0,0,60,39,1
48,4,232979,9,2,8,0,4,1,0,0,50,39,1
30,7,26097,9,2,4,0,4,1,0,1361,40,39,0
54,4,135728,15,2,8,0,4,1,3492,0,46,39,0
56,4,191589,15,2,8,0,4,1,0,0,40,39,1
43,1,346059,11,2,3,0,4,1,0,0,40,3,0
43,4,363728,7,4,13,1,4,1,0,2011,45,19,1
46,4,379931,11,2,3,0,2,1,0,0,50,39,1
32,4,132392,12,4,10,1,4,0,0,0,60,39,0
37,4,319475,15,0,4,1,4,0,3474,0,40,39,0
46,4,352554,11,2,13,0,4,1,0,0,40,39,0
17,0,84762,15,4,0,3,4,0,0,0,8,39,0
35,4,150218,11,4,3,4,4,1,0,0,40,39,0
43,2,222927,11,2,3,0,2,1,0,0,35,39,0
19,4,109570,1,4,1,3,2,1,0,0,15,39,0
32,4,215476,0,6,9,4,4,0,0,0,17,6,0
58,4,261403,11,0,8,4,2,1,0,0,40,39,0
48,4,32426,15,2,3,0,4,1,0,0,40,39,0
47,4,302257,9,2,4,0,1,1,14903,0,40,35,1
39,4,123713,9,2,3,0,1,1,0,0,40,39,1
48,4,323548,14,2,10,0,4,1,14946,0,84,22,1
39,5,167770,9,2,1,0,4,1,0,0,40,39,1
32,4,238477,11,4,4,4,4,0,0,0,40,39,0
25,4,199274,11,4,8,1,4,1,0,0,40,39,0
35,4,92935,15,0,5,3,4,1,0,0,40,39,0
44,4,315210,11,2,4,0,2,1,14965,0,42,39,1
18,6,204156,11,4,5,3,4,1,0,0,71,26,0
24,4,206356,11,4,7,3,4,1,0,0,35,39,0
41,4,324957,15,2,3,0,2,1,25508,0,40,39,1
39,0,312258,5,4,0,1,4,0,0,0,46,39,0
59,0,192687,11,5,0,4,4,0,0,0,40,39,0
41,1,264530,15,2,13,0,4,1,3537,0,45,39,1
41,7,90107,8,4,1,1,4,1,7513,0,40,39,1
50,4,189336,9,4,10,1,4,1,0,0,40,39,0
54,5,339404,9,2,1,0,4,1,0,0,40,39,1
25,4,217527,15,4,1,3,4,0,0,0,40,39,0
23,4,276453,15,4,6,3,4,1,0,0,15,39,0
44,2,47247,7,2,8,5,4,0,3120,0,20,39,1
34,4,179663,1,2,6,0,4,1,0,0,55,39,0
51,4,265420,11,2,7,0,4,1,0,0,45,39,0
41,4,267035,7,4,1,1,4,0,0,0,28,39,0
57,4,180276,11,0,8,4,4,1,0,0,55,12,0
18,4,342266,15,4,1,3,4,0,0,0,40,39,0
24,4,183853,12,4,10,1,4,1,0,0,45,39,0
45,4,182299,11,0,3,0,4,1,0,0,40,39,1
31,4,110131,9,4,1,1,4,0,0,0,40,39,0
31,4,159276,11,4,1,1,4,0,0,0,40,39,0
52,1,523852,15,0,3,1,4,1,0,0,40,39,0
43,5,136788,11,2,3,0,4,1,0,0,60,39,0
55,4,282160,11,2,3,0,4,1,7580,0,40,39,0
42,4,188136,9,2,12,0,4,1,0,0,36,39,0
40,4,122263,11,0,1,4,2,0,0,0,40,39,0
50,4,152776,15,3,1,1,4,0,0,0,28,39,0
38,4,147206,11,4,7,1,2,0,0,0,27,39,1
26,4,177340,15,4,1,2,4,0,0,0,15,39,0
47,4,172675,11,0,1,1,4,0,0,0,40,39,0
39,4,320421,9,0,8,1,2,0,0,0,23,39,0
28,4,179050,8,4,11,3,2,1,0,0,46,39,0
35,4,111283,4,2,7,5,3,0,0,0,27,26,0
49,6,229762,14,2,10,5,4,0,0,0,60,39,1
36,4,99844,9,4,12,1,4,1,0,0,45,39,0
23,4,221498,0,3,6,3,4,1,0,0,14,26,0
62,2,51318,5,4,10,1,4,0,0,0,11,39,0
48,4,181933,9,0,4,1,4,0,0,0,40,39,0
37,6,130730,11,2,12,0,4,1,0,0,45,39,0
41,4,199674,11,2,7,0,4,1,0,0,39,39,0
46,4,938153,11,5,8,1,4,0,0,0,11,39,0
46,4,924506,1,2,7,0,2,1,0,0,40,8,0
56,4,94190,11,6,8,1,4,0,0,0,40,39,0
43,4,159825,11,0,1,4,2,0,0,137,40,39,0
33,5,197760,11,5,8,2,4,1,0,0,40,39,0
48,1,218628,8,2,1,0,2,1,0,0,40,39,0
22,4,225560,15,4,1,3,4,0,0,0,6,39,0
37,4,242966,11,3,14,2,2,1,0,0,40,39,0
49,4,32813,15,3,8,4,1,0,0,0,35,30,0
52,4,102255,11,6,8,1,4,0,0,0,34,39,0
38,4,165265,9,2,10,0,4,1,0,0,40,39,0
34,4,262600,9,4,10,1,4,1,0,0,40,39,0
33,4,195742,11,4,1,3,4,0,0,0,40,39,0
33,4,233480,11,4,8,3,4,0,0,0,20,39,0
71,7,412395,9,3,10,1,2,1,0,0,40,39,0
35,4,436018,11,0,1,4,4,1,0,0,40,39,0
24,0,69328,11,4,0,3,4,1,0,0,40,39,0
42,4,36235,8,2,12,0,4,1,0,0,49,39,0
44,4,692218,8,2,13,0,2,1,0,0,40,39,1
37,4,213680,9,2,4,0,4,1,0,0,40,39,1
20,2,290147,11,4,6,2,4,1,0,0,40,39,0
36,4,175105,8,2,4,0,4,1,0,0,60,39,1
38,2,281547,7,2,11,0,0,1,0,0,40,39,0
62,6,368433,15,2,5,0,4,1,0,0,60,39,0
27,7,322451,8,4,8,1,2,1,0,0,40,39,0
35,4,189899,2,2,5,0,4,1,0,0,45,39,0
52,4,112401,11,2,12,0,4,1,0,0,60,39,0
23,4,539195,1,4,3,1,4,1,0,0,44,39,0
42,7,87827,12,2,10,0,4,1,0,0,40,39,0
57,4,226478,15,2,3,0,4,1,0,1891,53,39,1
44,4,101445,15,2,4,0,1,1,0,0,40,30,0
46,4,154888,11,0,8,4,4,0,0,0,40,39,0
28,4,224837,11,4,1,4,4,0,0,0,40,26,0
78,0,289348,11,6,0,1,4,0,0,0,19,39,0
44,4,159729,15,0,7,1,4,0,0,0,34,39,0
30,2,48918,11,0,7,3,4,0,0,0,40,39,0
23,4,265541,11,4,12,3,4,0,0,1617,40,39,0
56,1,115315,1,2,13,0,4,1,0,0,40,39,0
59,7,83696,9,2,10,0,4,1,0,0,40,39,1
59,6,137873,12,2,10,0,4,1,14968,0,40,39,1
22,4,178759,7,4,1,3,2,0,0,0,29,39,0
38,4,171593,11,4,10,1,4,1,0,0,40,39,0
46,4,196835,9,4,3,4,4,1,0,0,45,11,0
56,7,186247,9,4,10,1,4,1,0,0,50,39,0
23,4,197431,15,4,4,3,2,1,14929,0,40,39,1
35,7,124073,12,0,10,3,4,1,0,1532,60,39,0
27,7,42336,15,4,4,1,4,0,0,0,72,39,0
54,4,153856,11,6,8,4,4,0,0,0,19,39,0
53,6,166556,9,2,10,0,4,1,0,0,45,39,1
41,2,41001,12,0,10,4,4,0,0,1649,40,39,0
49,4,127800,15,2,3,0,4,1,3546,0,40,39,1
18,4,210229,15,4,3,1,4,1,0,0,40,39,0
22,4,251654,9,4,8,3,1,1,0,0,40,39,0
31,4,43328,11,4,8,1,4,1,0,0,40,39,0
50,4,93808,11,4,3,1,4,1,0,0,50,35,0
44,4,115373,8,2,7,0,4,1,0,0,40,31,0
43,4,174369,12,2,6,0,4,1,0,0,40,39,1
54,5,328035,8,2,8,0,4,1,0,0,55,39,1
54,4,141952,11,4,13,1,4,0,0,0,40,39,0
46,2,126028,9,4,10,1,4,0,0,0,40,39,0
53,4,136241,8,2,10,5,4,1,7531,0,23,39,1
58,4,42826,15,2,7,0,4,1,7612,0,40,39,1
42,4,88560,11,2,4,0,4,1,0,0,40,39,1
60,5,154776,9,3,7,1,4,1,0,0,50,39,0
29,5,143177,15,2,12,0,4,1,0,0,65,39,0
49,2,123096,15,2,11,0,4,1,0,0,40,39,0
30,4,77364,11,2,8,0,4,1,0,0,45,39,0
42,4,244752,9,3,12,1,4,0,0,0,30,39,0
31,4,81329,12,2,4,0,4,1,0,0,40,39,1
56,2,95140,11,0,4,1,4,0,0,0,37,39,0
50,4,282521,9,2,10,0,4,1,0,0,40,39,1
41,4,327262,0,2,3,0,4,1,0,0,40,26,1
49,4,200108,11,2,3,0,4,1,0,0,40,39,1
42,2,220389,11,2,3,0,4,1,0,0,65,39,0
32,4,153320,5,2,1,5,4,0,0,0,40,39,1
39,4,216012,14,4,10,1,4,0,0,2339,20,39,0
38,4,206582,8,2,12,0,4,1,0,0,50,39,0
23,4,289936,15,4,8,3,4,0,0,0,31,39,0
41,4,111894,11,2,13,0,4,1,3499,0,40,39,0
26,4,182263,15,4,12,2,2,0,0,0,29,39,0
41,5,316099,11,2,1,0,4,1,0,0,36,39,0
51,2,114679,9,5,10,4,4,0,0,0,39,39,0
27,4,36444,15,2,1,5,4,0,0,0,40,39,0
22,4,528444,15,2,0,0,4,1,0,0,11,26,0
50,4,181873,11,2,4,0,4,1,0,0,40,39,0
51,4,59488,15,2,3,0,2,1,0,0,40,39,1
34,4,163864,9,2,13,0,4,1,0,0,45,39,0
41,4,91741,8,2,3,0,4,1,0,0,40,39,1
36,4,195387,11,2,4,0,4,1,0,0,40,9,1
39,4,238531,12,4,10,1,2,1,0,0,35,39,0
29,4,199034,15,4,1,1,4,1,0,0,77,39,0
82,4,37124,11,2,8,0,4,1,0,0,45,39,0
42,4,253636,11,4,7,1,2,1,0,0,40,32,0
46,7,160491,9,2,4,0,4,1,14956,0,40,39,1
63,0,26933,11,2,0,5,4,0,0,0,18,39,0
55,1,60956,9,2,13,0,1,1,0,1866,40,30,1
49,4,36034,11,0,1,1,4,0,0,1870,36,39,0
53,4,159354,9,2,12,0,4,1,15004,0,40,39,1
43,4,146643,11,0,7,1,4,0,0,0,40,39,0
42,2,185664,11,2,11,0,2,1,0,0,4,39,0
43,4,108593,11,2,7,5,4,0,0,0,40,11,0
38,6,63143,9,4,10,1,4,0,0,0,25,39,0
33,4,183056,9,0,1,4,3,0,0,0,40,30,0
48,4,183755,15,3,13,1,4,0,0,0,40,39,0
71,6,125806,9,2,8,0,4,1,0,0,40,39,1
32,4,108891,11,4,8,1,4,0,0,0,33,39,0
56,4,168527,8,2,7,0,4,1,0,0,40,39,1
36,1,79684,9,4,1,2,1,0,0,0,40,30,0
31,4,175959,11,4,1,2,3,0,0,0,21,33,0
38,4,135782,11,2,14,0,4,1,0,0,50,39,0
38,4,320316,5,2,3,0,4,1,0,0,46,39,0
59,5,199085,9,2,4,5,4,0,7797,0,55,39,1
51,4,197745,11,2,12,0,4,1,0,0,50,39,0
51,5,247597,10,2,4,0,4,1,0,0,50,39,1
45,4,321123,11,2,13,0,4,1,0,0,40,39,1
43,4,193500,8,2,6,0,4,1,0,0,22,39,0
56,4,169429,9,2,12,5,4,0,0,0,24,39,1
32,6,202881,6,2,3,0,4,1,0,0,35,39,0
21,4,200681,11,4,7,1,4,1,0,0,17,39,0
27,4,250784,9,4,1,3,4,0,0,0,19,39,0
54,5,130408,9,0,12,1,4,1,0,0,45,39,0
42,4,75446,9,2,13,0,4,1,0,0,40,39,1
55,4,117395,8,2,12,0,4,1,0,0,40,39,1
44,2,205951,11,2,3,0,4,1,0,0,40,39,0
58,6,199333,15,2,12,0,4,1,7612,0,38,39,1
60,0,167291,11,3,0,1,4,0,0,0,40,39,0
33,4,210132,7,4,1,2,4,1,0,0,45,39,0
45,6,421961,11,0,5,1,4,0,0,1416,40,39,0
62,4,218520,11,2,14,0,4,1,0,0,50,39,1
32,4,287372,11,4,7,2,4,1,0,0,26,39,0
24,4,190158,11,4,3,3,4,0,0,0,34,39,0
33,5,42281,8,4,10,1,4,1,14748,0,55,39,1
40,4,139054,11,2,8,0,4,1,0,0,20,39,0
48,4,100400,11,2,12,0,4,1,0,0,40,39,1
44,4,45670,9,4,10,1,4,1,0,0,45,39,1
67,7,426399,12,2,10,0,2,1,0,0,55,39,1
25,7,24350,9,4,12,1,4,0,0,0,46,39,0
38,4,196532,5,5,12,1,4,0,0,0,40,39,0
39,4,225612,9,4,4,1,4,0,0,0,28,39,0
27,4,416034,7,2,3,0,4,1,0,0,25,39,0
39,4,82320,8,2,10,0,1,1,15027,0,40,19,1
62,6,152052,11,2,5,0,4,1,0,0,50,39,0
22,4,266543,11,4,3,2,2,0,0,0,40,33,0
26,4,20615,15,4,8,3,4,1,25096,0,40,39,1
40,4,125086,1,5,7,1,2,1,0,0,40,26,0
25,4,149800,6,4,6,2,4,0,0,0,40,26,0
54,6,126470,15,0,3,3,4,1,0,0,40,39,0
24,0,123402,15,4,0,4,2,0,0,0,20,39,0
25,0,58589,15,4,0,2,4,0,0,0,52,39,0
41,4,108920,9,2,4,0,4,1,14957,0,40,39,1
57,2,235751,11,2,8,0,4,1,3492,0,34,39,0
24,4,112247,9,4,12,3,4,1,0,0,50,39,0
50,2,295967,9,2,11,0,4,1,0,0,40,39,0
46,1,287607,14,2,10,0,4,1,0,0,40,39,1
71,4,265485,11,0,1,4,4,0,0,1481,40,39,0
47,6,99070,15,2,5,0,4,1,0,0,84,39,1
63,1,81726,11,2,3,0,4,1,14984,0,40,39,1
24,4,191316,9,4,10,3,4,0,0,0,20,39,0
39,0,177847,11,4,0,1,4,1,0,0,15,39,0
19,4,143123,11,4,12,3,4,1,0,0,40,39,0
28,4,231741,11,2,1,5,2,0,0,0,40,39,0
40,6,411754,8,2,3,0,4,1,7425,0,40,39,1
33,4,371516,14,2,14,0,4,1,0,1890,45,39,1
42,4,355296,11,2,3,0,4,1,0,0,40,39,0
57,4,202162,15,4,1,1,4,0,0,0,40,39,0
78,6,87892,11,6,4,1,4,1,0,0,9,39,0
43,4,275211,12,2,4,0,4,1,0,0,40,39,1
39,4,192889,11,4,1,5,4,0,0,0,23,39,0
43,4,194605,15,0,1,4,2,0,0,0,40,39,0
20,4,231995,11,4,3,1,4,1,0,0,40,39,0
34,1,94720,8,2,4,0,4,1,0,0,40,39,0
48,7,97838,10,2,10,0,4,1,0,0,40,19,0
50,4,276158,11,2,10,5,4,0,0,0,82,0,0
56,4,239382,12,0,10,4,4,0,0,0,40,39,0
20,4,230948,11,4,3,1,4,1,0,0,40,39,0
35,4,127660,11,4,3,1,4,0,0,0,8,39,0
35,4,183069,9,0,1,4,1,0,0,0,40,6,0
18,4,29829,15,4,8,3,4,0,0,0,77,39,0
33,4,191062,11,2,1,0,4,1,0,0,40,39,0
63,4,268763,5,2,3,0,4,1,3483,0,40,39,0
51,6,382625,11,3,8,2,4,0,0,2469,82,39,0
19,4,155914,15,4,12,4,2,0,0,0,36,39,0
18,4,163264,8,4,8,3,4,1,0,0,40,39,0
51,4,333785,15,2,4,0,2,1,0,0,40,39,1
54,4,443576,6,5,8,4,2,0,0,897,40,26,0
44,1,30704,11,0,1,4,0,1,0,0,40,39,0
55,7,231858,9,2,10,0,4,1,0,0,50,39,1
30,4,224964,15,4,7,4,4,0,3519,0,19,39,0
17,0,158404,15,2,0,0,4,1,0,0,37,39,1
46,4,170533,9,2,1,0,4,1,0,0,45,26,1
64,6,307188,11,0,13,1,4,1,0,0,40,39,0
62,6,34973,11,2,3,0,4,1,0,0,40,39,0
39,4,218754,15,0,1,3,4,0,0,1256,40,39,0
77,6,175304,11,2,5,0,4,1,0,0,40,39,0
47,4,71794,11,2,3,0,4,1,3479,0,40,39,1
25,4,224415,11,4,8,3,4,0,0,0,40,39,0
40,4,395979,9,2,4,0,4,1,0,0,45,39,1
26,4,27046,15,4,7,1,2,1,0,0,40,39,1
46,6,189191,14,2,10,0,4,1,14965,0,56,39,1
70,4,197394,11,2,5,0,4,1,0,0,47,39,0
25,4,813285,6,4,7,1,4,1,0,0,40,39,0
36,4,128494,0,4,3,2,4,1,0,0,40,39,0
27,2,175825,15,4,1,3,4,1,0,0,42,39,0
45,4,385898,4,3,7,4,4,0,0,0,32,39,0
30,4,248197,11,2,7,0,4,1,0,0,48,39,1
33,4,682627,11,5,8,4,2,0,0,0,37,39,0
30,4,170648,9,4,4,3,4,0,0,0,40,39,0
37,4,312786,11,4,7,1,4,1,0,0,40,39,0
24,4,181917,0,4,7,3,2,1,0,0,40,39,0
49,4,162000,11,0,1,4,2,0,0,0,43,39,0
52,4,159571,11,2,4,5,4,0,0,0,40,39,0
47,7,180584,11,0,1,0,4,1,0,0,50,39,0
44,4,116880,11,5,8,4,4,0,0,0,38,39,0
27,4,324509,12,4,4,3,4,0,0,0,40,39,1
44,4,317178,1,2,10,0,4,1,0,0,44,39,0
51,6,194473,8,2,12,0,4,1,0,0,40,35,0
46,6,211295,9,0,12,1,4,1,0,0,46,39,0
54,4,233479,0,4,3,3,4,1,0,0,38,39,0
35,4,182614,9,2,1,5,4,0,0,0,40,39,0
37,4,161608,3,4,7,1,4,0,0,0,23,26,0
44,7,58690,9,2,10,5,2,0,0,0,40,39,1
31,7,164226,8,2,4,0,4,1,0,0,50,39,0
38,6,130239,15,2,3,0,4,1,0,0,45,39,1
29,4,345920,11,4,4,4,4,0,0,0,40,39,0
34,4,13770,11,0,3,1,4,1,0,0,40,39,0
62,4,156235,11,2,3,0,4,1,0,0,40,0,0
20,4,57758,5,4,3,1,4,1,0,0,39,39,0
36,4,118900,8,4,3,1,4,0,0,0,40,39,0
79,4,99464,9,0,10,1,4,0,0,0,40,39,0
50,4,235927,11,2,3,0,4,1,0,0,40,39,0
41,1,376633,15,2,4,0,4,1,0,0,81,39,1
46,4,184671,5,4,7,2,2,1,3410,0,40,39,0
27,2,220221,12,4,10,1,4,1,0,0,60,9,0
30,4,363274,15,2,3,2,4,1,0,0,40,39,0
23,4,365151,8,4,1,1,4,1,0,0,41,26,0
23,4,95487,11,4,6,3,4,1,0,0,21,39,0
28,4,120721,11,4,4,4,4,0,0,0,40,0,0
18,4,210655,15,4,8,3,4,0,0,0,40,39,0
26,1,30937,15,4,1,3,4,0,0,0,40,39,0
44,2,289342,8,4,7,1,2,1,0,0,40,23,0
39,0,270188,15,4,0,1,1,0,0,0,40,0,0
48,4,121461,11,2,12,0,4,1,0,0,55,39,1
42,4,198706,11,2,7,0,4,1,0,0,40,39,0
53,4,52392,7,0,8,4,4,0,0,0,32,39,0
54,4,166708,11,2,3,0,4,1,0,0,48,39,0
33,4,260161,11,4,1,1,2,0,0,0,40,39,0
54,4,126459,5,2,7,0,4,1,0,0,91,39,0
59,4,203144,15,2,4,0,4,1,3404,0,39,39,0
56,2,444893,11,2,8,5,2,0,0,0,36,39,0
58,4,189941,11,6,7,4,4,0,0,0,40,39,0
36,5,227373,8,2,12,0,4,1,0,0,40,39,0
45,6,170579,14,2,3,0,4,1,0,0,49,39,0
41,4,232310,11,2,3,0,2,1,0,0,40,39,0
24,4,30726,15,4,12,3,4,1,3423,0,69,39,0
38,4,349429,7,4,7,1,4,0,0,0,40,39,0
60,6,203439,8,2,3,0,4,1,0,0,55,39,1
50,4,132780,14,4,10,1,4,0,3494,0,56,39,1
53,4,274848,1,2,3,0,2,1,0,0,40,39,0
39,4,161792,15,2,3,0,4,1,0,0,45,39,0
19,4,80973,7,4,8,1,4,0,0,0,40,39,0
37,4,173525,9,4,10,1,4,0,0,0,40,39,0
28,4,208288,9,4,8,1,4,1,0,1422,24,3,0
36,4,399609,2,4,12,2,2,1,0,0,50,19,0
26,4,193426,0,4,3,2,4,1,0,0,40,39,0
43,4,181407,11,2,4,5,4,0,0,0,60,39,1
63,4,238041,0,2,3,0,4,1,0,0,40,39,0
38,4,166498,15,2,3,0,4,1,0,0,40,39,1
52,4,144569,11,2,3,0,4,1,0,0,48,39,0
77,4,94582,11,6,9,1,4,0,0,0,13,39,0
40,6,139107,8,2,13,0,4,1,0,0,24,11,1
43,4,102893,9,5,10,4,4,0,0,0,35,39,0
56,0,137823,11,0,0,4,4,0,0,0,37,39,0
19,6,184215,11,2,11,3,4,1,0,0,45,0,0
30,4,158954,9,4,0,4,2,0,0,0,40,39,0
53,4,47818,15,2,3,0,4,1,0,1871,40,39,1
67,0,114342,11,3,0,1,4,0,0,0,40,39,0
56,5,184052,15,2,4,0,4,1,0,0,45,39,0
29,4,86888,15,4,7,3,2,0,0,0,40,39,0
52,4,125779,1,2,3,0,1,1,0,0,40,39,1
27,2,317569,1,2,3,0,4,1,0,0,36,39,0
18,0,149091,7,4,0,3,4,0,0,0,40,39,0
67,6,317992,15,0,4,1,2,0,0,0,60,39,0
21,4,219959,15,4,12,1,4,0,0,0,40,39,0
40,0,192320,11,3,0,4,0,0,0,0,40,39,0
44,4,346218,7,2,1,0,3,0,0,0,40,39,0
20,4,228985,7,2,4,0,4,1,0,0,40,39,1
33,4,234289,8,4,3,1,4,1,0,0,40,39,0
43,6,139001,1,2,3,0,4,1,0,0,50,39,0
47,4,293406,6,2,7,0,4,1,0,0,40,26,0
63,4,87373,5,0,4,1,4,1,0,0,46,39,0
23,7,148169,11,4,1,3,4,0,0,0,30,39,0
24,4,196221,15,4,8,3,2,0,0,0,25,39,0
19,4,192233,15,4,1,3,4,0,0,0,40,39,0
50,4,228812,15,4,3,1,2,1,0,0,40,39,0
47,4,134868,12,2,4,0,4,1,0,0,40,39,1
56,4,193421,9,2,12,0,4,0,0,0,20,39,1
36,4,104449,11,4,3,1,4,1,0,0,39,39,0
23,4,191911,15,4,3,3,4,1,0,0,40,39,0
24,6,178289,5,2,5,0,4,1,0,0,43,26,0
70,0,153636,11,2,0,0,4,1,0,0,40,39,0
41,4,131037,11,2,3,0,4,1,3495,0,40,39,0
46,2,126052,9,4,10,1,4,0,0,0,60,39,1
20,4,196809,1,4,8,3,4,0,0,0,40,39,0
65,6,42340,6,3,8,1,4,1,0,0,40,39,0
48,4,111850,15,2,13,0,4,1,0,0,40,39,0
69,4,99200,7,2,7,0,4,1,0,0,60,39,1
24,4,247692,11,4,4,1,4,0,0,0,40,39,0
46,4,125379,8,0,12,1,4,1,0,0,40,39,1
87,5,594997,11,6,9,1,4,0,0,0,30,39,0
50,4,206940,11,0,8,1,4,0,0,0,45,39,0
25,2,48709,11,4,14,3,2,1,0,0,40,39,0
18,4,181803,7,4,1,3,4,0,0,0,29,39,0
56,4,181940,12,4,10,1,4,1,0,0,40,39,0
64,4,180896,10,2,10,0,4,1,0,0,40,39,1
34,4,281580,15,4,4,1,4,0,0,0,40,39,0
44,7,146544,15,0,1,4,4,0,0,0,36,39,0
34,4,326500,12,2,10,5,2,0,0,0,90,0,1
43,4,205869,0,5,9,1,4,0,0,0,40,39,0
37,4,271872,7,0,10,1,4,1,0,0,47,39,1
38,7,371650,9,2,10,0,4,1,0,0,40,39,0
19,0,189494,9,4,0,3,4,0,0,0,40,39,0
33,4,145479,11,4,8,4,4,1,0,0,40,39,0
39,4,166967,9,0,4,1,4,0,0,1549,40,39,0
31,4,250001,15,4,3,1,4,1,0,0,45,39,0
46,4,114096,11,2,13,5,4,0,0,0,40,39,0
24,4,212112,15,4,1,1,4,0,0,0,40,39,0
47,4,322763,11,2,4,0,4,1,0,0,50,39,1
53,4,158058,9,0,4,4,4,0,0,0,40,39,0
27,4,153343,0,3,14,1,4,1,0,1598,45,39,0
31,4,199166,8,2,11,0,2,1,0,0,50,39,0
45,4,192078,15,2,4,0,4,1,7468,0,55,39,1
19,4,134099,11,4,8,3,4,0,0,0,11,39,0
70,4,63465,11,3,1,1,1,0,0,0,40,35,0
59,4,116332,11,0,1,3,4,0,14945,0,37,39,1
37,4,122597,11,4,6,4,4,0,0,0,45,39,0
51,6,68620,11,2,11,5,4,0,0,1879,40,39,1
47,4,185886,5,6,8,4,4,0,0,2336,17,39,0
47,5,200558,9,2,4,0,4,1,0,0,60,39,1
27,4,408425,15,4,7,1,4,1,0,0,40,26,0
46,4,180233,11,2,3,0,4,1,0,0,40,39,1
43,4,155226,9,2,10,5,4,0,3061,0,38,39,0
35,4,231323,11,4,7,1,4,1,0,0,40,39,0
33,4,140610,1,4,12,3,4,1,0,0,54,39,0
21,0,99754,15,4,0,3,4,0,0,0,40,39,0
71,4,129182,9,3,10,1,4,1,0,0,40,39,0
60,4,73877,15,4,7,3,4,0,0,0,40,39,0
28,4,240740,15,4,1,3,4,0,0,0,30,39,0
29,7,78021,8,2,11,0,4,1,0,0,40,39,1
29,2,232234,11,4,6,2,2,1,0,0,40,39,0
17,4,96892,11,4,6,3,4,1,0,0,23,39,0
33,2,150844,11,2,11,0,4,1,0,0,40,39,0
23,4,187917,15,4,6,2,2,1,0,0,40,39,0
31,2,303038,12,2,4,5,2,0,0,0,40,39,0
71,6,215487,8,2,3,0,4,1,0,0,50,39,1
73,6,140403,11,2,5,0,4,1,0,0,60,39,1
19,4,158225,15,4,12,3,4,0,0,0,20,39,0
19,4,148701,11,4,3,3,2,1,0,0,40,39,0
17,4,23588,15,4,8,3,4,0,0,0,24,39,0
76,7,263744,15,2,0,5,4,0,0,0,12,39,0
43,4,236120,9,2,3,0,4,1,7579,0,40,39,1
42,4,124258,9,4,3,1,4,0,0,0,40,39,0
22,4,331897,9,4,3,1,4,1,0,0,45,39,0
51,6,119713,9,0,13,1,4,0,0,0,40,39,0
39,2,334299,15,2,8,5,4,0,0,0,40,39,0
45,4,181091,12,2,12,0,4,1,15028,0,60,39,1
30,4,306639,15,4,12,1,4,0,0,0,20,33,0
23,4,177747,11,4,1,3,4,0,0,0,40,39,0
18,4,168456,8,4,8,3,4,1,0,0,20,39,0
35,4,26489,15,2,3,0,4,1,3583,0,40,39,1
